"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2803246.146
","2803246.146.03
","2803246
","02
","03
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","2
","66
","2
","1
","3
","1
","3
","3
","3
","1
","3
","3
","1
","1
","2
","4
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","3
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","1
","2
","1
","1
","
","2
","
","1
","1
","
","2
","
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","0
","0
","0
","2
","1481
","U
","2
","46270
","1620
"
"2803248.051
","2803248.051.02
","2803248
","02
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","2
","47
","1
","1
","1
","1
","3
","1
","1
","3
","3
","3
","1
","1
","3
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","2
","1
","2
","
","
","
","1
","
","
","
","
","1
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","0
","0
","3
","946
","U
","2
","46280
","1620
"
"2803248.074
","2803248.074.02
","2803248
","03
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","2
","45
","1
","1
","1
","1
","3
","1
","1
","3
","3
","3
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","1
","1
","1
","1
","
","1
","1
","1
","1
","
","2
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","2
","1892
","U
","2
","46280
","1620
"
"2803248.102
","2803248.102.01
","2803248
","04
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","2
","66
","1
","1
","3
","1
","3
","1
","3
","3
","3
","1
","1
","2
","3
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","1
","3
","2
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","1
","2
","1
","1
","
","2
","
","1
","1
","
","2
","
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","0
","0
","2
","1419
","U
","2
","46280
","1620
"
"2803248.134
","2803248.134.02
","2803248
","05
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","2
","43
","1
","1
","3
","1
","3
","2
","3
","3
","3
","1
","1
","2
","3
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","2
","1
","1
","
","
","
","1
","1
","
","
","
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","946
","U
","2
","46280
","1620
"
"2803251.003
","2803251.003.02
","2803251
","01
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","1
","-
","4
","2
","32
","2
","1
","2
","3
","3
","2
","2
","1
","3
","3
","1
","2
","2
","3
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","2
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","3
","484
","U
","2
","46290
","1620
"
"2803251.012
","2803251.012.01
","2803251
","05
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","1
","22
","2
","1
","1
","2
","3
","2
","2
","1
","2
","3
","1
","2
","2
","3
","1
","2
","1
","2
","1
","1
","2
","2
","1
","2
","2
","1
","2
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","2
","1
","1
","1
","1
","
","2
","1
","1
","1
","
","1
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","3
","969
","U
","2
","46290
","1620
"
"2803251.123
","2803251.123.02
","2803251
","04
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","2
","39
","1
","2
","2
","2
","3
","3
","2
","2
","2
","3
","1
","1
","2
","4
","2
","2
","1
","1
","2
","1
","2
","9
","1
","2
","1
","1
","1
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","2
","1
","2
","2
","2
","2
","1
","2
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","1
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","4
","969
","U
","2
","46290
","1620
"
"2803251.138
","2803251.138.05
","2803251
","02
","05
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","1
","22
","2
","1
","2
","2
","3
","2
","2
","2
","2
","3
","1
","2
","2
","3
","1
","2
","1
","1
","1
","1
","2
","2
","1
","1
","1
","3
","2
","0
","0
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","1
","1
","1
","1
","
","2
","1
","1
","1
","
","3
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","2907
","U
","2
","46290
","1620
"
"2803251.152
","2803251.152.01
","2803251
","03
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","4
","1
","41
","2
","1
","2
","2
","3
","2
","3
","1
","1
","3
","1
","1
","3
","1
","1
","2
","1
","1
","1
","1
","2
","2
","1
","1
","1
","1
","2
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","2
","1
","1
","1
","1
","
","2
","2
","1
","2
","
","2
","1
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","1
","0
","0
","3
","969
","U
","2
","46290
","1620
"
"2803270.026
","2803270.026.01
","2803270
","01
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","1
","35
","2
","1
","2
","2
","3
","3
","2
","2
","2
","3
","2
","2
","2
","3
","2
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","1
","2
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","4
","2
","2
","3
","4
","4
","2
","2
","2
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","4
","897
","U
","2
","46300
","1620
"
"2803270.050
","2803270.050.03
","2803270
","02
","03
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","1
","-
","3
","2
","21
","1
","1
","3
","1
","3
","3
","1
","1
","2
","1
","2
","2
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","1
","1
","2
","1
","2
","1
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","1
","3
","3
","3
","3
","3
","3
","3
","3
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","1
","0
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","897
","U
","2
","46300
","1620
"
"2803270.074
","2803270.074.03
","2803270
","03
","03
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","1
","41
","1
","1
","1
","1
","3
","3
","1
","3
","3
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","3
","3
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","1
","9
","3
","1
","2
","2
","9
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","1
","0
","1
","0
","1
","1
","1
","0
","1
","0
","0
","0
","1
","1345
","U
","2
","46300
","1620
"
"2803270.099
","2803270.099.01
","2803270
","04
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","2
","32
","2
","2
","2
","2
","3
","3
","2
","2
","2
","3
","2
","2
","3
","3
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","1
","1
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","3
","448
","U
","2
","46300
","1620
"
"2803270.126
","2803270.126.12
","2803270
","05
","12
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","1
","1
","-
","3
","2
","38
","1
","1
","1
","1
","3
","3
","2
","2
","2
","2
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","0
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","1
","1
","1
","2
","2
","2
","1
","1
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","1
","1
","0
","0
","0
","2
","448
","U
","2
","46300
","1620
"
"2803281.016
","2803281.016.01
","2803281
","01
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","1
","50
","1
","1
","3
","1
","3
","1
","3
","1
","2
","3
","2
","2
","3
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","0
","0
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","0
","2
","1
","1
","1
","1
","
","4
","2
","1
","2
","
","3
","2
","1
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","0
","0
","1
","0
","1
","1
","1
","1
","0
","0
","4
","1258
","U
","2
","46310
","1620
"
"2803281.073
","2803281.073.01
","2803281
","04
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","1
","-
","3
","1
","40
","2
","2
","2
","1
","3
","3
","1
","2
","2
","1
","2
","2
","2
","2
","9
","9
","9
","9
","9
","9
","9
","2
","2
","3
","1
","3
","2
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","1
","1
","1
","1
","
","3
","2
","2
","2
","
","3
","9
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","2
","419
","U
","2
","46310
","1620
"
"2803281.081
","2803281.081.01
","2803281
","03
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","1
","37
","1
","1
","1
","1
","3
","3
","1
","1
","3
","3
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","0
","0
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","2
","1
","1
","1
","1
","
","2
","1
","1
","1
","
","2
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","0
","1
","0
","0
","0
","0
","1
","1
","0
","1
","1
","1
","0
","0
","3
","839
","U
","2
","46310
","1620
"
"2803281.145
","2803281.145.01
","2803281
","05
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","1
","43
","2
","1
","1
","1
","3
","3
","3
","1
","2
","3
","1
","1
","3
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","1
","0
","0
","1
","1
","0
","0
","3
","839
","U
","2
","46310
","1620
"
"2803282.013
","2803282.013.02
","2803282
","01
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","2
","33
","2
","2
","2
","2
","3
","2
","2
","1
","2
","3
","1
","2
","2
","4
","1
","2
","1
","1
","1
","1
","2
","2
","1
","1
","1
","1
","2
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","2
","1
","1
","1
","1
","
","2
","1
","2
","1
","
","3
","1
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","3
","1047
","U
","2
","46320
","1620
"
"2803282.084
","2803282.084.02
","2803282
","03
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","1
","18
","2
","1
","9
","2
","3
","1
","1
","2
","2
","2
","1
","1
","1
","3
","2
","2
","2
","1
","2
","1
","2
","1
","1
","1
","2
","3
","3
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","2
","1
","1
","1
","1
","
","3
","1
","2
","2
","
","3
","2
","2
","3
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","1
","0
","1
","1
","0
","0
","0
","4
","1047
","U
","2
","46320
","1620
"
"2803282.114
","2803282.114.02
","2803282
","02
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","2
","36
","2
","1
","2
","1
","3
","1
","3
","3
","3
","3
","1
","1
","1
","3
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","2
","1
","2
","1
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","2
","1
","2
","1
","2
","
","4
","
","1
","
","
","4
","
","1
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","3
","1570
","U
","2
","46320
","1620
"
"2803282.133
","2803282.133.02
","2803282
","04
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","2
","42
","2
","1
","3
","1
","3
","1
","1
","1
","2
","3
","1
","1
","1
","3
","2
","1
","2
","1
","2
","1
","2
","2
","1
","1
","2
","1
","2
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","2
","1
","2
","1
","1
","
","3
","
","2
","1
","
","3
","
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","1
","1
","0
","0
","0
","0
","1
","0
","1
","0
","1
","1
","0
","0
","2
","1570
","U
","2
","46320
","1620
"
"2803282.169
","2803282.169.02
","2803282
","05
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","2
","83
","2
","1
","3
","3
","3
","3
","3
","3
","3
","3
","1
","3
","3
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","1
","1
","0
","1
","0
","0
","0
","2
","2094
","U
","2
","46320
","1620
"
"2803284.016
","2803284.016.02
","2803284
","01
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","2
","2
","35
","2
","1
","1
","2
","3
","3
","1
","1
","1
","3
","1
","2
","1
","3
","2
","2
","2
","2
","1
","1
","2
","2
","1
","1
","1
","3
","3
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","3
","1
","1
","1
","1
","
","2
","2
","2
","2
","
","2
","2
","2
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","0
","0
","0
","4
","886
","U
","3
","46330
","1630
"
"2803284.049
","2803284.049.02
","2803284
","02
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","2
","2
","33
","1
","1
","1
","2
","3
","1
","1
","1
","2
","3
","1
","3
","3
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","1
","3
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","2
","2
","2
","
","2
","2
","2
","2
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","1
","0
","1
","1
","1
","1
","1
","1
","1
","0
","0
","0
","2
","886
","U
","3
","46330
","1630
"
"2803284.117
","2803284.117.02
","2803284
","05
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","2
","2
","57
","2
","2
","2
","2
","3
","3
","1
","2
","2
","2
","2
","1
","2
","1
","1
","2
","2
","1
","2
","1
","2
","2
","1
","1
","2
","2
","2
","0
","1
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","3
","3
","3
","3
","3
","3
","3
","3
","3
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","1
","0
","1
","1
","0
","1
","1
","0
","0
","0
","3
","1328
","U
","3
","46330
","1630
"
"2803284.150
","2803284.150.01
","2803284
","04
","01
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","2
","1
","51
","2
","1
","1
","2
","3
","2
","1
","3
","2
","3
","1
","1
","2
","3
","2
","2
","2
","1
","1
","1
","2
","2
","1
","1
","1
","3
","3
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","4
","1
","2
","
","3
","4
","2
","2
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","3
","886
","U
","3
","46330
","1630
"
"2803325.004
","2803325.004.11
","2803325
","01
","11
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","1
","-
","3
","1
","29
","1
","1
","1
","1
","3
","3
","1
","1
","1
","3
","1
","1
","1
","4
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","2
","2
","2
","1
","3
","3
","2
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","0
","0
","1
","1
","1
","1
","1
","1
","1
","0
","0
","0
","4
","2046
","U
","2
","46340
","1620
"
"2803325.068
","2803325.068.02
","2803325
","05
","02
","28
","Tamaulipas
","027
","Nuevo Laredo
","0001
","48
","Nuevo Laredo
","0121
","01
","0
","0
","-
","3
","2
","32
","1
","1
","1
","2
","3
","3
","1
","1
","1
","3
","1
","1
","1
","4
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","3
","1
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","1
","1
","1
","0
","0
","0
","1
","1
","1
","0
","1
","0
","0
","0
","2
","1023
","U
","2
","46340
","1620
"
