"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"20036","2600889.020","2600889.020.01","2600889","04","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",2,"1","69","2","1","3","2","3","2","2","2","2","1","1","2","1","4","2","2","2","1","2","2","2","2","2","3","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","2",353,706,"U","3","04556","0257"
"20037","2600889.046","2600889.046.01","2600889","05","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",2,"1","59","2","2","1","2","3","1","1","2","2","2","2","2","2","3","1","1","1","1","1","1","2","1","1","2","1","3","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","1","4","2","2","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",353,353,"U","3","04556","0257"
"20038","2600889.069","2600889.069.01","2600889","01","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",2,"1","30","2","1","1","2","3","1","1","1","1","3","1","1","1","1","2","1","2","1","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",353,706,"U","3","04556","0257"
"20039","2600889.113","2600889.113.03","2600889","03","03","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",2,"1","18","2","1","3","2","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","4","3","2","2","1","4","3","2","2","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","2","2","","1","1","2","2","2","2","2","2","2","2","2","1",353,1059,"U","3","04556","0257"
"20040","2600892.010","2600892.010.01","2600892","02","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",3,"1","56","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","2","1","1","2","2","1","1","1","1","2","2","1","2","2","2","1","1","1","1","1","1","4","3","3","3","3","3","3","2","2","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","0","4","1","1","2","","2","2","2","2","2","2","2","2","2","1",444,889,"U","4","04557","0258"
"20041","2600892.105","2600892.105.02","2600892","03","02","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",3,"2","40","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","1","1","2","1","1","2","4","","4","4","","4","","4","4","","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",444,889,"U","4","04557","0258"
"20042","2600892.142","2600892.142.01","2600892","01","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",3,"1","45","2","1","2","2","3","2","2","2","2","3","2","2","2","4","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","4","3","4","4","4","4","2","3","3","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1",444,889,"U","4","04557","0258"
"20043","2600892.176","2600892.176.04","2600892","04","04","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",1,1,"-",3,"1","34","2","1","1","1","3","2","1","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","3","1","2","1","1","2","2","2","2","2","2","2","2","2","1",444,889,"U","4","04557","0258"
"20044","2600892.258","2600892.258.04","2600892","05","04","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",3,"2","56","2","1","2","2","3","2","2","2","2","3","2","2","2","3","1","1","1","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","1","1","1","","","3","2","2","","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","0","0","3","1","2","1","1","1","2","2","2","2","2","2","1","2","1",444,1778,"U","4","04557","0258"
"20045","2600926.040","2600926.040.01","2600926","02","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",1,"1","36","2","1","1","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","1","1","1","1","2","3","2","2","1","2","2","2","2","1","1","1","1","1","4","4","4","4","4","2","2","2","3","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1",362,725,"U","2","04558","0256"
"20046","2600926.065","2600926.065.01","2600926","01","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",1,"1","51","2","2","2","1","3","3","2","3","3","1","2","2","2","4","2","1","1","2","1","1","2","1","2","2","2","2","2","2","1","1","2","2","2","1","1","1","1","1","4","3","2","1","1","4","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","1","1","0","1","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",362,362,"U","2","04558","0256"
"20047","2600926.074","2600926.074.01","2600926","03","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",1,"1","34","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","9","1","2","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","4","4","3","2","3","4","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",362,725,"U","2","04558","0256"
"20048","2600926.095","2600926.095.01","2600926","04","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",1,"1","31","2","1","1","2","3","1","1","1","2","1","1","1","2","3","2","2","1","2","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","2","3","1","1","3","1","4","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","1","1","0","0","0","3","1","2","1","2","2","2","2","2","2","2","2","1","2","1",362,725,"U","2","04558","0256"
"20049","2600926.099","2600926.099.02","2600926","05","02","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",1,"2","20","2","1","1","1","3","2","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","2","2","","2","","1","2","1","1","2","2","2","2","2","1",362,725,"U","2","04558","0256"
"20050","2600938.011","2600938.011.01","2600938","01","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,2,"-",5,"1","41","2","2","2","2","3","2","2","2","2","3","2","1","1","4","1","1","1","2","1","1","2","1","1","1","1","1","2","1","2","2","1","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",367,734,"U","2","04559","0256"
"20051","2600938.022","2600938.022.01","2600938","04","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,2,"-",5,"2","31","2","2","1","2","3","1","1","2","2","2","2","2","2","3","1","1","1","2","1","1","2","1","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","4","3","3","3","3","3","3","3","3","3","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","0","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",367,734,"U","2","04559","0256"
"20052","2600938.035","2600938.035.04","2600938","05","04","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,2,"-",5,"1","24","2","1","1","1","3","2","2","2","2","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","3","2","2","1","1","3","2","3","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","1","1","1","0","0","0","0","4","2","","1","2","2","2","2","2","2","2","2","2","2","1",367,1834,"U","2","04559","0256"
"20053","2600938.053","2600938.053.01","2600938","02","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,2,"-",5,"2","38","2","1","1","2","3","2","2","2","2","1","1","1","1","3","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","3","4","3","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",367,367,"U","2","04559","0256"
"20054","2600938.071","2600938.071.01","2600938","03","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,2,"-",5,"2","45","2","1","1","2","3","2","2","2","2","1","1","2","2","3","2","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","2","3","3","2","2","","2","2","2","2","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",367,367,"U","2","04559","0256"
"20055","2600940.014","2600940.014.01","2600940","02","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",3,"1","47","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","3","3","3","2","2","3","2","3","4","4","1","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1","0","0","0","1","1","1","0","0","0","3","1","2","2","","1","1","2","1","2","2","2","2","2","1",432,432,"U","2","04560","0256"
"20056","2600940.026","2600940.026.01","2600940","01","01","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",3,"1","29","2","1","1","1","3","2","2","2","2","2","2","2","2","3","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",432,864,"U","2","04560","0256"
"20057","2600940.043","2600940.043.05","2600940","05","05","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",1,1,"-",3,"1","27","2","1","1","2","3","2","2","2","2","1","1","2","2","4","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","3","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",432,864,"U","2","04560","0256"
"20058","2600940.076","2600940.076.02","2600940","03","02","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",3,"2","35","1","1","3","1","3","1","1","1","1","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",432,864,"U","2","04560","0256"
"20059","2600940.097","2600940.097.02","2600940","04","02","26","Sonora","018","Cajeme","0001","94","Ciudad Obregon","0222","01",0,0,"-",3,"2","66","2","1","3","2","3","2","2","2","2","2","2","3","3","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","","3","3","3","3","","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",432,864,"U","2","04560","0256"
"20060","2601463.021","2601463.021.01","2601463","05","01","26","Sonora","030","Hermosillo","0001","43","Hermosillo","0222","01",0,0,"-",1,"2","76","2","2","3","2","3","2","1","2","3","3","2","2","3","4","2","2","1","2","2","2","2","2","2","3","1","2","2","2","2","2","2","2","2","2","1","2","2","2","","2","","","","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3",1134,1134,"U","3","04561","0169"
"20061","2601463.046","2601463.046.02","2601463","04","02","26","Sonora","030","Hermosillo","0001","43","Hermosillo","0222","01",0,0,"-",1,"1","24","1","1","1","1","3","1","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","2","3","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","1","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",1134,2267,"U","3","04561","0169"
"20062","2601463.058","2601463.058.02","2601463","02","02","26","Sonora","030","Hermosillo","0001","43","Hermosillo","0222","01",0,0,"-",1,"2","42","2","1","3","2","3","2","2","2","2","2","2","2","2","9","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","4","4","1","1","1","4","3","3","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",1134,3401,"U","3","04561","0169"
"20063","2601463.104","2601463.104.02","2601463","01","02","26","Sonora","030","Hermosillo","0001","43","Hermosillo","0222","01",0,0,"-",1,"2","38","2","2","1","2","3","1","2","2","2","3","2","2","2","3","1","1","1","1","1","1","2","2","1","2","1","1","2","2","2","2","2","2","1","1","1","1","1","1","3","3","2","2","2","2","2","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","3","1","2","2","","1","2","2","2","2","2","2","2","2","1",1134,2267,"U","3","04561","0169"
"20064","2601463.138","2601463.138.01","2601463","03","01","26","Sonora","030","Hermosillo","0001","43","Hermosillo","0222","01",0,0,"-",1,"1","38","1","1","1","2","1","2","2","2","2","2","1","2","2","3","2","1","1","2","2","2","2","2","1","1","1","3","2","2","1","2","2","2","2","1","1","1","1","1","3","2","2","2","2","3","3","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","1","2","1","2","2","2","2","2","2","2","2","2","2","1",1134,1134,"U","3","04561","0169"
